  0.18096903E+01  0.42731025E+01  0.19625743E-03
  0.18153070E+01  0.42784504E+01  0.21180799E-03
  0.18209236E+01  0.42840150E+01  0.22902228E-03
  0.18265402E+01  0.42897944E+01  0.24828819E-03
  0.18321569E+01  0.42957868E+01  0.27085791E-03
  0.18377735E+01  0.43019904E+01  0.30533147E-03
  0.18433902E+01  0.43082765E+01  0.29872776E-03
  0.18490068E+01  0.43144938E+01  0.28853889E-03
  0.18546234E+01  0.43208598E+01  0.30784660E-03
  0.18602401E+01  0.43273685E+01  0.33163002E-03
  0.18658567E+01  0.43340129E+01  0.35788411E-03
  0.18714734E+01  0.43407859E+01  0.38610429E-03
  0.18770900E+01  0.43476796E+01  0.41610201E-03
  0.18827066E+01  0.43546857E+01  0.44778733E-03
  0.18883233E+01  0.43617955E+01  0.48110720E-03
  0.18939399E+01  0.43689995E+01  0.51602285E-03
  0.18995565E+01  0.43762876E+01  0.55249965E-03
  0.19051732E+01  0.43836493E+01  0.59050173E-03
  0.19107898E+01  0.43910730E+01  0.62998864E-03
  0.19164065E+01  0.43985467E+01  0.67091292E-03
  0.19220231E+01  0.44060573E+01  0.71321814E-03
  0.19276397E+01  0.44135910E+01  0.75683714E-03
  0.19332564E+01  0.44211330E+01  0.80169055E-03
  0.19388730E+01  0.44286678E+01  0.84768530E-03
  0.19444896E+01  0.44361787E+01  0.89471338E-03
  0.19501063E+01  0.44436481E+01  0.94265076E-03
  0.19557229E+01  0.44510575E+01  0.99135658E-03
  0.19613396E+01  0.44583873E+01  0.10406726E-02
  0.19669562E+01  0.44656171E+01  0.10904232E-02
  0.19725728E+01  0.44727254E+01  0.11404155E-02
  0.19781895E+01  0.44796901E+01  0.11904408E-02
  0.19838061E+01  0.44864883E+01  0.12402761E-02
  0.19894228E+01  0.44930966E+01  0.12896862E-02
  0.19950394E+01  0.44994912E+01  0.13384275E-02
  0.20006560E+01  0.45056482E+01  0.13862521E-02
  0.20062727E+01  0.45115438E+01  0.14329122E-02
  0.20118893E+01  0.45171545E+01  0.14781663E-02
  0.20175059E+01  0.45224576E+01  0.15217851E-02
  0.20231226E+01  0.45274316E+01  0.15635577E-02
  0.20287392E+01  0.45320560E+01  0.16032983E-02
  0.20343559E+01  0.45363124E+01  0.16408518E-02
  0.20399725E+01  0.45401840E+01  0.16760989E-02
  0.20455891E+01  0.45436566E+01  0.17089604E-02
  0.20512058E+01  0.45467184E+01  0.17393992E-02
  0.20568224E+01  0.45493603E+01  0.17674214E-02
  0.20624390E+01  0.45515758E+01  0.17930751E-02
  0.20680557E+01  0.45533615E+01  0.18164481E-02
  0.20736723E+01  0.45547165E+01  0.18376633E-02
  0.20792890E+01  0.45556427E+01  0.18568736E-02
  0.20849056E+01  0.45561445E+01  0.18742556E-02
  0.20905222E+01  0.45562285E+01  0.18900031E-02
  0.20961389E+01  0.45559034E+01  0.19043206E-02
  0.21017555E+01  0.45551796E+01  0.19174169E-02
  0.21073722E+01  0.45540690E+01  0.19294995E-02
  0.21129888E+01  0.45525847E+01  0.19407701E-02
  0.21186054E+01  0.45507407E+01  0.19514206E-02
  0.21242221E+01  0.45485516E+01  0.19616303E-02
  0.21298387E+01  0.45460327E+01  0.19715639E-02
